pool,record_id,gold_family,raw_unique,rrf_constant,valid_unique,multi_source_candidates,mean_sources_per_candidate,oracle,hit1,hit5
direct-only,nvbench2:test:492,rect,12,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:505,bar,12,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:505,bar,12,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:505,bar,12,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:505,bar,12,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:508,arc,14,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:508,arc,14,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:508,arc,14,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:508,arc,14,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:519,boxplot,12,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:519,boxplot,12,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:519,boxplot,12,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:519,boxplot,12,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:524,bar+line+rect,17,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:524,bar+line+rect,17,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:524,bar+line+rect,17,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:524,bar+line+rect,17,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:526,arc,16,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:526,arc,16,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:526,arc,16,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:526,arc,16,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:531,line,13,10,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:531,line,13,30,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:531,line,13,60,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:531,line,13,100,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:532,arc+bar+line,14,10,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:532,arc+bar+line,14,30,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:532,arc+bar+line,14,60,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:532,arc+bar+line,14,100,6,1,1.1666666666666667,0.0,0.0,0.0
direct-only,nvbench2:test:535,line,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:535,line,15,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:535,line,15,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:535,line,15,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:545,rect,15,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:545,rect,15,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:545,rect,15,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:545,rect,15,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:546,arc,11,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:546,arc,11,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:546,arc,11,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:546,arc,11,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:547,rect,12,10,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:547,rect,12,30,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:547,rect,12,60,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:547,rect,12,100,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:551,line,16,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:551,line,16,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:551,line,16,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:551,line,16,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:552,arc,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:552,arc,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:552,arc,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:552,arc,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:553,bar,12,10,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:553,bar,12,30,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:553,bar,12,60,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:553,bar,12,100,3,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:554,arc,12,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:554,arc,12,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:554,arc,12,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:554,arc,12,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:556,rect,9,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:556,rect,9,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:556,rect,9,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:556,rect,9,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:558,arc,16,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:558,arc,16,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:558,arc,16,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:558,arc,16,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:561,line,13,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:561,line,13,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:561,line,13,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:561,line,13,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:566,boxplot,10,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:566,boxplot,10,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:566,boxplot,10,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:566,boxplot,10,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:574,bar,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:574,bar,15,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:574,bar,15,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:574,bar,15,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:577,line,14,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:577,line,14,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:577,line,14,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:577,line,14,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:578,arc,13,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:578,arc,13,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:578,arc,13,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:578,arc,13,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:583,rect,18,10,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:583,rect,18,30,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:583,rect,18,60,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:583,rect,18,100,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:589,arc,17,10,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:589,arc,17,30,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:589,arc,17,60,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:589,arc,17,100,5,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:609,point,19,10,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:609,point,19,30,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:609,point,19,60,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:609,point,19,100,17,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:610,bar,14,10,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:610,bar,14,30,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:610,bar,14,60,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:610,bar,14,100,12,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:611,bar+line,17,10,12,1,1.0833333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:611,bar+line,17,30,12,1,1.0833333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:611,bar+line,17,60,12,1,1.0833333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:611,bar+line,17,100,12,1,1.0833333333333333,0.0,0.0,0.0
direct-only,nvbench2:test:62,arc,15,10,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:62,arc,15,30,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:62,arc,15,60,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:62,arc,15,100,4,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:622,line,12,10,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:622,line,12,30,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:622,line,12,60,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:622,line,12,100,8,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:623,arc,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:623,arc,15,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:623,arc,15,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:623,arc,15,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:634,boxplot,17,10,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:634,boxplot,17,30,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:634,boxplot,17,60,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:634,boxplot,17,100,5,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:636,arc,16,10,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:636,arc,16,30,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:636,arc,16,60,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:636,arc,16,100,6,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:637,line,14,10,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:637,line,14,30,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:637,line,14,60,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:637,line,14,100,0,0,0.0,0.0,0.0,0.0
direct-only,nvbench2:test:642,boxplot,5,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:642,boxplot,5,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:642,boxplot,5,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:642,boxplot,5,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:647,bar+line+point,11,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:647,bar+line+point,11,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:647,bar+line+point,11,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:647,bar+line+point,11,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:649,rect,16,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:649,rect,16,30,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:649,rect,16,60,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:649,rect,16,100,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:651,point,17,10,5,1,1.2,0.0,0.0,0.0
direct-only,nvbench2:test:651,point,17,30,5,1,1.2,0.0,0.0,0.0
direct-only,nvbench2:test:651,point,17,60,5,1,1.2,0.0,0.0,0.0
direct-only,nvbench2:test:651,point,17,100,5,1,1.2,0.0,0.0,0.0
direct-only,nvbench2:test:658,bar,16,10,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:658,bar,16,30,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:658,bar,16,60,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:658,bar,16,100,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:663,point,20,10,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:663,point,20,30,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:663,point,20,60,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:663,point,20,100,10,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:665,point,15,10,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:665,point,15,30,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:665,point,15,60,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:665,point,15,100,13,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:666,arc,18,10,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:666,arc,18,30,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:666,arc,18,60,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:666,arc,18,100,7,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:676,line,17,10,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:676,line,17,30,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:676,line,17,60,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:676,line,17,100,8,0,1,1.0,0.0,1.0
direct-only,nvbench2:test:677,arc,11,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:677,arc,11,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:677,arc,11,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:677,arc,11,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:685,point,10,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:685,point,10,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:685,point,10,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:685,point,10,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:687,boxplot,7,10,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:687,boxplot,7,30,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:687,boxplot,7,60,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:687,boxplot,7,100,2,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:688,boxplot,20,10,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:688,boxplot,20,30,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:688,boxplot,20,60,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:688,boxplot,20,100,11,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:695,point,15,10,9,0,1,0.0,0.0,0.0
direct-only,nvbench2:test:695,point,15,30,9,0,1,0.0,0.0,0.0
