record_id,model,condition,gold_family,emitted_count,unique_count,done_reason,generated_tokens,token_limit_completion,emit_0,emit_1,emit_2,emit_3,emit_4,emit_5
nvbench2:dev:103,mistral-small:24b,direct_rich,boxplot,3,3,stop,148,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:105,mistral-small:24b,direct_rich,arc,2,2,stop,117,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:108,mistral-small:24b,direct_rich,boxplot,2,2,stop,108,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,direct_rich,boxplot,1,1,stop,96,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,direct_rich,line,1,1,stop,107,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:116,mistral-small:24b,direct_rich,arc,1,1,stop,89,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,mistral-small:24b,direct_rich,rect,2,2,stop,137,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:127,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:136,mistral-small:24b,direct_rich,boxplot,2,2,stop,119,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:138,mistral-small:24b,direct_rich,bar,1,1,stop,88,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,direct_rich,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:143,mistral-small:24b,direct_rich,rect,1,1,stop,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:144,mistral-small:24b,direct_rich,bar,2,2,stop,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,direct_rich,point,5,5,stop,259,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:157,mistral-small:24b,direct_rich,point,5,5,stop,257,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:158,mistral-small:24b,direct_rich,point,1,1,stop,79,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,direct_rich,line,1,1,stop,116,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,direct_rich,bar,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:176,mistral-small:24b,direct_rich,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:182,mistral-small:24b,direct_rich,rect,5,5,stop,288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:188,mistral-small:24b,direct_rich,rect,2,2,stop,123,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:191,mistral-small:24b,direct_rich,rect,4,4,stop,228,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:203,mistral-small:24b,direct_rich,bar+line,5,5,stop,238,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:214,mistral-small:24b,direct_rich,rect,1,1,stop,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:223,mistral-small:24b,direct_rich,boxplot,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,direct_rich,rect,1,1,stop,108,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:232,mistral-small:24b,direct_rich,arc,3,3,stop,150,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:245,mistral-small:24b,direct_rich,line,1,1,stop,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,direct_rich,rect,1,1,stop,87,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:253,mistral-small:24b,direct_rich,arc+bar+line,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:255,mistral-small:24b,direct_rich,bar,1,1,stop,85,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,direct_rich,rect,1,1,stop,122,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,direct_rich,point,5,5,stop,244,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:278,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:283,mistral-small:24b,direct_rich,rect,3,3,stop,235,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,direct_rich,bar,2,2,stop,109,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,direct_rich,rect,1,1,stop,376,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:296,mistral-small:24b,direct_rich,bar,5,5,stop,285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:298,mistral-small:24b,direct_rich,bar,3,3,stop,303,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:300,mistral-small:24b,direct_rich,arc,5,5,stop,241,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:302,mistral-small:24b,direct_rich,rect,1,1,stop,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,direct_rich,rect,2,2,stop,360,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,direct_rich,arc,1,1,stop,57,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:315,mistral-small:24b,direct_rich,bar,3,3,stop,165,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:317,mistral-small:24b,direct_rich,rect,5,5,stop,646,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:319,mistral-small:24b,direct_rich,boxplot,3,3,stop,170,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:326,mistral-small:24b,direct_rich,rect,1,1,stop,106,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,direct_rich,boxplot,3,3,stop,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,direct_rich,bar,1,1,stop,109,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,direct_rich,arc,3,3,stop,149,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:336,mistral-small:24b,direct_rich,arc,1,1,stop,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,mistral-small:24b,direct_rich,rect,1,1,stop,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:340,mistral-small:24b,direct_rich,rect,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:346,mistral-small:24b,direct_rich,bar+line+rect,2,2,stop,196,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:358,mistral-small:24b,direct_rich,bar,5,5,stop,306,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:362,mistral-small:24b,direct_rich,rect,1,1,stop,110,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,mistral-small:24b,direct_rich,bar,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:381,mistral-small:24b,direct_rich,rect,2,2,stop,84,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:383,mistral-small:24b,direct_rich,rect,1,1,stop,27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:384,mistral-small:24b,direct_rich,bar,1,1,stop,104,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,mistral-small:24b,direct_rich,rect,1,1,stop,64,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:394,mistral-small:24b,direct_rich,arc,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:398,mistral-small:24b,direct_rich,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:403,mistral-small:24b,direct_rich,point,1,1,stop,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:405,mistral-small:24b,direct_rich,bar,2,2,stop,102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:421,mistral-small:24b,direct_rich,arc,5,5,stop,240,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:422,mistral-small:24b,direct_rich,arc,1,1,stop,102,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:436,mistral-small:24b,direct_rich,point,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:444,mistral-small:24b,direct_rich,point,1,1,stop,99,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:445,mistral-small:24b,direct_rich,boxplot,2,2,stop,116,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:455,mistral-small:24b,direct_rich,bar,2,2,stop,104,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:457,mistral-small:24b,direct_rich,arc,2,2,stop,126,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:462,mistral-small:24b,direct_rich,bar,1,1,stop,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:463,mistral-small:24b,direct_rich,bar+line+point,3,3,stop,310,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:465,mistral-small:24b,direct_rich,arc,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:470,mistral-small:24b,direct_rich,boxplot,2,2,stop,94,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:475,mistral-small:24b,direct_rich,bar+line,4,4,stop,237,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:485,mistral-small:24b,direct_rich,bar,1,1,stop,80,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:492,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:495,mistral-small:24b,direct_rich,boxplot,2,2,stop,99,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:498,mistral-small:24b,direct_rich,arc,2,2,stop,365,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:499,mistral-small:24b,direct_rich,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:507,mistral-small:24b,direct_rich,rect,1,1,stop,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:508,mistral-small:24b,direct_rich,arc,2,2,stop,115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:515,mistral-small:24b,direct_rich,line,1,1,stop,81,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:531,mistral-small:24b,direct_rich,bar,3,3,stop,167,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:538,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:540,mistral-small:24b,direct_rich,bar,2,2,stop,111,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:551,mistral-small:24b,direct_rich,line,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:554,mistral-small:24b,direct_rich,point,3,3,stop,143,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:562,mistral-small:24b,direct_rich,bar,3,3,stop,185,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:568,mistral-small:24b,direct_rich,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:571,mistral-small:24b,direct_rich,rect,1,1,stop,63,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:572,mistral-small:24b,direct_rich,bar,3,3,stop,146,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:573,mistral-small:24b,direct_rich,point,1,1,stop,33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:603,mistral-small:24b,direct_rich,rect,1,1,stop,34,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:605,mistral-small:24b,direct_rich,line,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:606,mistral-small:24b,direct_rich,bar,2,2,stop,107,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:612,mistral-small:24b,direct_rich,arc,2,2,stop,103,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:614,mistral-small:24b,direct_rich,bar,5,5,stop,277,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:628,mistral-small:24b,direct_rich,rect,1,1,stop,70,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:641,mistral-small:24b,direct_rich,rect,1,1,stop,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:642,mistral-small:24b,direct_rich,line,1,1,stop,83,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,mistral-small:24b,direct_rich,bar+line,4,4,stop,301,0.0,0.0,0.0,0.0,0.0,1.0,0.0
nvbench2:dev:647,mistral-small:24b,direct_rich,bar,5,5,stop,295,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:651,mistral-small:24b,direct_rich,bar,5,5,stop,245,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:655,mistral-small:24b,direct_rich,line,1,1,stop,95,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:666,mistral-small:24b,direct_rich,line,5,5,stop,256,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:672,mistral-small:24b,direct_rich,bar,3,3,stop,155,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:675,mistral-small:24b,direct_rich,bar,2,2,stop,105,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:681,mistral-small:24b,direct_rich,bar,3,3,stop,161,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:683,mistral-small:24b,direct_rich,bar,1,1,stop,107,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:684,mistral-small:24b,direct_rich,bar,2,2,stop,341,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:713,mistral-small:24b,direct_rich,bar,1,1,stop,84,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:715,mistral-small:24b,direct_rich,point,2,2,stop,101,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:716,mistral-small:24b,direct_rich,boxplot,3,3,stop,152,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:717,mistral-small:24b,direct_rich,boxplot,2,2,stop,96,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:718,mistral-small:24b,direct_rich,boxplot,5,5,stop,266,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:719,mistral-small:24b,direct_rich,arc,1,1,stop,94,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:721,mistral-small:24b,direct_rich,boxplot,1,1,stop,86,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:723,mistral-small:24b,direct_rich,boxplot,2,2,stop,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:725,mistral-small:24b,direct_rich,boxplot,3,3,stop,163,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:732,mistral-small:24b,direct_rich,bar+line+rect,2,2,stop,51,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:733,mistral-small:24b,direct_rich,bar+line+rect,5,5,stop,257,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:17,mistral-small:24b,staged,line,1,1,stop,417,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:22,mistral-small:24b,staged,boxplot,1,1,stop,324,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:23,mistral-small:24b,staged,point,1,1,stop,357,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:25,mistral-small:24b,staged,rect,1,1,stop,438,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:33,mistral-small:24b,staged,arc,1,1,stop,365,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:34,mistral-small:24b,staged,point,1,1,stop,359,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:35,mistral-small:24b,staged,bar+line+point+rect,1,1,stop,356,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:39,mistral-small:24b,staged,arc,1,1,stop,353,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:40,mistral-small:24b,staged,rect,2,2,stop,529,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:41,mistral-small:24b,staged,arc,1,1,stop,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:48,mistral-small:24b,staged,arc,1,1,stop,299,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:49,mistral-small:24b,staged,line,1,1,stop,369,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:51,mistral-small:24b,staged,bar,1,1,stop,382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:54,mistral-small:24b,staged,bar,1,1,stop,349,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:57,mistral-small:24b,staged,rect,3,3,stop,662,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:61,mistral-small:24b,staged,arc,1,1,stop,311,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:63,mistral-small:24b,staged,arc,2,2,stop,419,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:68,mistral-small:24b,staged,arc,1,1,stop,434,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:72,mistral-small:24b,staged,arc,1,1,stop,401,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:73,mistral-small:24b,staged,arc,1,1,stop,388,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:76,mistral-small:24b,staged,bar,1,1,stop,394,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:83,mistral-small:24b,staged,arc,1,1,stop,324,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:84,mistral-small:24b,staged,rect,1,1,stop,443,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:89,mistral-small:24b,staged,arc,1,1,stop,364,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:92,mistral-small:24b,staged,arc,1,1,stop,339,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:97,mistral-small:24b,staged,line,1,1,stop,491,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:103,mistral-small:24b,staged,boxplot,1,1,stop,396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:105,mistral-small:24b,staged,arc,1,1,stop,377,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:108,mistral-small:24b,staged,boxplot,2,2,stop,518,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:112,mistral-small:24b,staged,boxplot,1,1,stop,367,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:114,mistral-small:24b,staged,line,1,1,stop,435,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:116,mistral-small:24b,staged,arc,1,1,stop,422,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:118,mistral-small:24b,staged,rect,1,1,stop,396,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:127,mistral-small:24b,staged,arc,2,2,stop,500,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:136,mistral-small:24b,staged,boxplot,1,1,stop,399,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:138,mistral-small:24b,staged,bar,1,1,stop,360,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:139,mistral-small:24b,staged,line,1,1,stop,316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:143,mistral-small:24b,staged,rect,1,1,stop,343,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:144,mistral-small:24b,staged,bar,1,1,stop,332,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:149,mistral-small:24b,staged,point,1,1,stop,381,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:157,mistral-small:24b,staged,point,1,1,stop,350,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:158,mistral-small:24b,staged,point,1,1,stop,393,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:165,mistral-small:24b,staged,line,1,1,stop,537,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:167,mistral-small:24b,staged,bar,1,1,stop,374,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:176,mistral-small:24b,staged,line,1,1,stop,363,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:182,mistral-small:24b,staged,rect,1,1,stop,498,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:188,mistral-small:24b,staged,rect,1,1,stop,355,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:191,mistral-small:24b,staged,rect,1,1,stop,350,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:203,mistral-small:24b,staged,bar+line,1,1,stop,347,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:214,mistral-small:24b,staged,rect,2,2,stop,440,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:223,mistral-small:24b,staged,boxplot,1,1,stop,315,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:228,mistral-small:24b,staged,rect,1,1,stop,369,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:232,mistral-small:24b,staged,arc,3,3,stop,457,0.0,0.0,0.0,0.0,1.0,0.0,0.0
nvbench2:dev:245,mistral-small:24b,staged,line,1,1,stop,450,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:252,mistral-small:24b,staged,rect,1,1,stop,394,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:253,mistral-small:24b,staged,arc+bar+line,2,2,stop,324,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:255,mistral-small:24b,staged,bar,1,1,stop,349,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:256,mistral-small:24b,staged,rect,1,1,stop,440,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:259,mistral-small:24b,staged,point,1,1,stop,309,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:278,mistral-small:24b,staged,arc,1,1,stop,301,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:283,mistral-small:24b,staged,rect,2,2,stop,688,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:286,mistral-small:24b,staged,bar,1,1,stop,350,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:292,mistral-small:24b,staged,rect,1,1,stop,504,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:296,mistral-small:24b,staged,bar,2,2,stop,424,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:298,mistral-small:24b,staged,bar,1,1,stop,371,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:300,mistral-small:24b,staged,arc,5,5,stop,533,0.0,0.0,0.0,0.0,0.0,0.0,1.0
nvbench2:dev:302,mistral-small:24b,staged,rect,2,2,stop,563,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:307,mistral-small:24b,staged,rect,1,1,stop,492,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:314,mistral-small:24b,staged,arc,1,1,stop,344,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:315,mistral-small:24b,staged,bar,1,1,stop,421,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:317,mistral-small:24b,staged,rect,1,1,stop,489,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:319,mistral-small:24b,staged,boxplot,1,1,stop,366,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:326,mistral-small:24b,staged,rect,1,1,stop,456,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:327,mistral-small:24b,staged,boxplot,1,1,stop,382,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:331,mistral-small:24b,staged,bar,1,1,stop,407,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:332,mistral-small:24b,staged,arc,1,1,stop,383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:336,mistral-small:24b,staged,arc,1,1,stop,383,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:338,mistral-small:24b,staged,rect,2,2,stop,426,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:340,mistral-small:24b,staged,rect,1,1,stop,430,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:346,mistral-small:24b,staged,bar+line+rect,1,1,stop,341,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:358,mistral-small:24b,staged,bar,2,2,stop,443,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:362,mistral-small:24b,staged,rect,1,1,stop,497,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:367,mistral-small:24b,staged,bar,1,1,stop,365,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:381,mistral-small:24b,staged,rect,2,2,stop,507,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:383,mistral-small:24b,staged,rect,1,1,stop,473,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:384,mistral-small:24b,staged,bar,1,1,stop,413,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:388,mistral-small:24b,staged,rect,2,2,stop,642,0.0,0.0,0.0,1.0,0.0,0.0,0.0
nvbench2:dev:394,mistral-small:24b,staged,arc,1,1,stop,316,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:398,mistral-small:24b,staged,line,1,1,stop,353,0.0,0.0,1.0,0.0,0.0,0.0,0.0
nvbench2:dev:403,mistral-small:24b,staged,point,1,1,stop,372,0.0,0.0,1.0,0.0,0.0,0.0,0.0
