record_id,model,condition,gold_family,gold_count,candidate_count,exact_recall@5,core_recall@5,component_identical_recall@5,matched_recall@5_tau80,matched_recall@5_tau90,exact_recovered,core_recovered,component_identical_recovered,matched_recovered_tau80,matched_recovered_tau90,elapsed_seconds,prompt_tokens,generated_tokens,total_tokens
nvbench2:dev:83,gemma3:27b,direct_rich,arc,4,2,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,4.481188208000049,485,41,526
nvbench2:dev:84,gemma3:27b,direct_rich,rect,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.224259542000027,485,34,519
nvbench2:dev:89,gemma3:27b,direct_rich,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.531278375000056,484,64,548
nvbench2:dev:92,gemma3:27b,direct_rich,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.8098913750000065,492,46,538
nvbench2:dev:97,gemma3:27b,direct_rich,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.55639295800006,397,52,449
nvbench2:dev:103,gemma3:27b,direct_rich,boxplot,4,1,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,3.4362327079998067,399,26,425
nvbench2:dev:105,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.9437536249999994,400,39,439
nvbench2:dev:108,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.449434999999994,399,23,422
nvbench2:dev:112,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6929226250001648,450,29,479
nvbench2:dev:114,gemma3:27b,direct_rich,line,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.1511315000000195,456,59,515
nvbench2:dev:116,gemma3:27b,direct_rich,arc,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,4.922234665999895,454,51,505
nvbench2:dev:118,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.182348082999852,441,59,500
nvbench2:dev:127,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.088326124999867,473,54,527
nvbench2:dev:136,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,3.66243770899996,372,32,404
nvbench2:dev:138,gemma3:27b,direct_rich,bar,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,4.09025541699998,353,49,402
nvbench2:dev:139,gemma3:27b,direct_rich,line,4,2,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,4.7510621670001,349,60,409
nvbench2:dev:143,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.7665998330001003,406,29,435
nvbench2:dev:144,gemma3:27b,direct_rich,bar,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.3806009579998317,408,25,433
nvbench2:dev:149,gemma3:27b,direct_rich,point,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,6.395466541999895,463,83,546
nvbench2:dev:157,gemma3:27b,direct_rich,point,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.337614874999872,458,59,517
nvbench2:dev:158,gemma3:27b,direct_rich,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.176120040999876,471,32,503
nvbench2:dev:165,gemma3:27b,direct_rich,line,5,3,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,6.2870651250000265,427,83,510
nvbench2:dev:167,gemma3:27b,direct_rich,bar,5,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.065053874999876,381,164,545
nvbench2:dev:176,gemma3:27b,direct_rich,line,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,3.582239999999956,379,30,409
nvbench2:dev:182,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.081629541999973,480,34,514
nvbench2:dev:188,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6615507910000815,373,36,409
nvbench2:dev:191,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.864776165999956,372,39,411
nvbench2:dev:203,gemma3:27b,direct_rich,bar+line,4,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.2474618329999885,483,97,580
nvbench2:dev:214,gemma3:27b,direct_rich,rect,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.759087584000099,460,28,488
nvbench2:dev:223,gemma3:27b,direct_rich,boxplot,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,3.294688208000025,462,19,481
nvbench2:dev:228,gemma3:27b,direct_rich,rect,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.6330190420001145,492,70,562
nvbench2:dev:232,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.717553209000016,475,67,542
nvbench2:dev:245,gemma3:27b,direct_rich,line,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.33056908399999,583,128,711
nvbench2:dev:252,gemma3:27b,direct_rich,rect,1,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.175834458000054,356,67,423
nvbench2:dev:253,gemma3:27b,direct_rich,arc+bar+line,3,3,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,6.141297333000011,365,82,447
nvbench2:dev:255,gemma3:27b,direct_rich,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.856734749999987,378,34,412
nvbench2:dev:256,gemma3:27b,direct_rich,rect,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.53410266700007,385,73,458
nvbench2:dev:259,gemma3:27b,direct_rich,point,2,4,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,9.455826207999962,518,132,650
nvbench2:dev:278,gemma3:27b,direct_rich,arc,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,4.8865445419999105,453,52,505
nvbench2:dev:283,gemma3:27b,direct_rich,rect,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.029526833999853,655,136,791
nvbench2:dev:286,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,6.749106458000142,644,70,714
nvbench2:dev:292,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.798591792000025,676,76,752
nvbench2:dev:296,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.539004374999877,645,88,733
nvbench2:dev:298,gemma3:27b,direct_rich,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,6.583066959000007,648,67,715
nvbench2:dev:300,gemma3:27b,direct_rich,arc,2,4,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,9.268531624999923,639,132,771
nvbench2:dev:302,gemma3:27b,direct_rich,rect,3,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.600289458000134,440,99,539
nvbench2:dev:307,gemma3:27b,direct_rich,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.362408540999922,458,154,612
nvbench2:dev:314,gemma3:27b,direct_rich,arc,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.814439334000099,486,80,566
nvbench2:dev:315,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,6.711353250000002,490,95,585
nvbench2:dev:317,gemma3:27b,direct_rich,rect,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,11.710544749999826,505,188,693
nvbench2:dev:319,gemma3:27b,direct_rich,boxplot,5,2,0.4,0.4,0.4,0.4,0.4,2,2,2,2,2,5.026582250000047,488,56,544
nvbench2:dev:326,gemma3:27b,direct_rich,rect,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.439856958000064,407,47,454
nvbench2:dev:327,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.967862167000021,390,17,407
nvbench2:dev:331,gemma3:27b,direct_rich,bar,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.469200000000001,410,54,464
nvbench2:dev:332,gemma3:27b,direct_rich,arc,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.814524625000104,392,60,452
nvbench2:dev:336,gemma3:27b,direct_rich,arc,5,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.9473265839999385,403,100,503
nvbench2:dev:338,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.5865566670001954,397,29,426
nvbench2:dev:340,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.6652279170000384,402,35,437
nvbench2:dev:346,gemma3:27b,direct_rich,bar+line+rect,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.420548625000038,481,42,523
nvbench2:dev:358,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,6.654730582999946,474,87,561
nvbench2:dev:362,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.650494750000007,417,28,445
nvbench2:dev:367,gemma3:27b,direct_rich,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.9387372080000205,408,62,470
nvbench2:dev:381,gemma3:27b,direct_rich,rect,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,5.4624824170000466,442,65,507
nvbench2:dev:383,gemma3:27b,direct_rich,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.742306708000115,411,54,465
nvbench2:dev:384,gemma3:27b,direct_rich,bar,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.186021707999998,433,99,532
nvbench2:dev:388,gemma3:27b,direct_rich,rect,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.443996375000097,373,28,401
nvbench2:dev:394,gemma3:27b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.3309655000000475,369,28,397
nvbench2:dev:398,gemma3:27b,direct_rich,line,4,1,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,3.1717162080001344,354,26,380
nvbench2:dev:403,gemma3:27b,direct_rich,point,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.396602041000051,406,108,514
nvbench2:dev:405,gemma3:27b,direct_rich,bar,5,3,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,5.649419957999953,395,73,468
nvbench2:dev:421,gemma3:27b,direct_rich,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.529412292000188,577,70,647
nvbench2:dev:422,gemma3:27b,direct_rich,arc,5,3,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,6.794548999999961,592,76,668
nvbench2:dev:436,gemma3:27b,direct_rich,point,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.788639124999918,520,52,572
nvbench2:dev:444,gemma3:27b,direct_rich,point,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.919352624999874,532,177,709
nvbench2:dev:445,gemma3:27b,direct_rich,boxplot,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.069529416000023,519,59,578
nvbench2:dev:455,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,5.057314791999943,410,69,479
nvbench2:dev:457,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.498580292000042,412,57,469
nvbench2:dev:462,gemma3:27b,direct_rich,bar,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,3.775602417000073,363,46,409
nvbench2:dev:463,gemma3:27b,direct_rich,bar+line+point,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.911016957999891,646,99,745
nvbench2:dev:465,gemma3:27b,direct_rich,arc,5,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.072489583000106,605,51,656
nvbench2:dev:470,gemma3:27b,direct_rich,boxplot,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,4.06945625000003,604,25,629
nvbench2:dev:475,gemma3:27b,direct_rich,bar+line,4,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,9.744609250000167,609,141,750
nvbench2:dev:485,gemma3:27b,direct_rich,bar,3,5,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,13.990896250000105,378,251,629
nvbench2:dev:492,gemma3:27b,direct_rich,arc,5,3,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,5.484360083999945,390,80,470
nvbench2:dev:495,gemma3:27b,direct_rich,boxplot,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,2.962626332999889,388,28,416
nvbench2:dev:498,gemma3:27b,direct_rich,arc,2,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.068989042000112,355,117,472
nvbench2:dev:499,gemma3:27b,direct_rich,line,3,2,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,3.4738378749998446,346,44,390
nvbench2:dev:507,gemma3:27b,direct_rich,rect,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.074044292000053,477,121,598
nvbench2:dev:508,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.638871999999992,469,54,523
nvbench2:dev:515,gemma3:27b,direct_rich,line,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.6189567080000415,379,62,441
nvbench2:dev:531,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,6.3945196669999405,459,88,547
nvbench2:dev:538,gemma3:27b,direct_rich,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2.4340654580000773,340,18,358
nvbench2:dev:540,gemma3:27b,direct_rich,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,2.9240988330000164,396,28,424
nvbench2:dev:551,gemma3:27b,direct_rich,line,4,2,0.0,0.0,0.0,0.25,0.25,0,0,0,1,1,4.643668625000146,349,68,417
nvbench2:dev:554,gemma3:27b,direct_rich,point,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,2.761667333999867,341,26,367
nvbench2:dev:562,gemma3:27b,direct_rich,bar,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,3.9012535840001874,407,48,455
nvbench2:dev:568,gemma3:27b,direct_rich,line,5,2,0.0,0.0,0.0,0.2,0.2,0,0,0,1,1,4.389901333000125,371,60,431
nvbench2:dev:571,gemma3:27b,direct_rich,rect,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.936423291999972,455,61,516
nvbench2:dev:572,gemma3:27b,direct_rich,bar,2,2,0.0,0.0,0.0,1.0,0.5,0,0,0,2,1,5.303380500000003,439,71,510
nvbench2:dev:573,gemma3:27b,direct_rich,point,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.9171927500001402,431,41,472
nvbench2:dev:603,gemma3:27b,direct_rich,rect,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.885629000000108,422,63,485
nvbench2:dev:605,gemma3:27b,direct_rich,line,4,2,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,5.316874832999929,421,70,491
nvbench2:dev:606,gemma3:27b,direct_rich,bar,2,2,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.427494124999839,420,54,474
nvbench2:dev:612,gemma3:27b,direct_rich,arc,3,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,5.703390458000058,502,71,573
nvbench2:dev:614,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.199529708,505,118,623
nvbench2:dev:628,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.774775165999927,588,65,653
nvbench2:dev:641,gemma3:27b,direct_rich,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.2425680829999237,362,33,395
nvbench2:dev:642,gemma3:27b,direct_rich,line,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.891910374999952,374,71,445
nvbench2:dev:644,gemma3:27b,direct_rich,bar+line,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.795692874999986,495,115,610
nvbench2:dev:647,gemma3:27b,direct_rich,bar,2,2,0.0,0.0,0.0,1.0,0.0,0,0,0,2,0,5.493474166999931,495,69,564
nvbench2:dev:651,gemma3:27b,direct_rich,bar,5,4,0.0,0.0,0.0,0.4,0.2,0,0,0,2,1,7.555963125000062,492,109,601
nvbench2:dev:655,gemma3:27b,direct_rich,line,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,7.939009250000026,533,113,646
nvbench2:dev:666,gemma3:27b,direct_rich,line,2,2,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,5.37827270899993,520,64,584
nvbench2:dev:672,gemma3:27b,direct_rich,bar,4,3,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,6.056725375000042,385,87,472
nvbench2:dev:675,gemma3:27b,direct_rich,bar,4,2,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,4.774339083000086,385,64,449
nvbench2:dev:681,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,1.0,1.0,0,0,0,2,2,5.8472186670001065,463,79,542
nvbench2:dev:683,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6.7852222909998545,494,92,586
nvbench2:dev:684,gemma3:27b,direct_rich,bar,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,6.139792875000012,465,84,549
nvbench2:dev:713,gemma3:27b,direct_rich,bar,5,4,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,8.782463207999854,367,147,514
nvbench2:dev:715,gemma3:27b,direct_rich,point,3,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.886212417000024,488,58,546
nvbench2:dev:716,gemma3:27b,direct_rich,boxplot,4,3,0.75,0.75,0.75,0.75,0.75,3,3,3,3,3,5.646793791999926,489,71,560
nvbench2:dev:717,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.2958774169999288,487,18,505
nvbench2:dev:718,gemma3:27b,direct_rich,boxplot,2,3,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,4.739686500000062,488,58,546
nvbench2:dev:719,gemma3:27b,direct_rich,arc,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.1129572499999085,506,57,563
nvbench2:dev:721,gemma3:27b,direct_rich,boxplot,4,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,5.6782608329999675,497,69,566
nvbench2:dev:723,gemma3:27b,direct_rich,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.2164636249999603,483,17,500
nvbench2:dev:725,gemma3:27b,direct_rich,boxplot,2,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.326497500000187,487,50,537
nvbench2:dev:732,gemma3:27b,direct_rich,bar+line+rect,5,2,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,5.588796000000002,571,59,630
nvbench2:dev:733,gemma3:27b,direct_rich,bar+line+rect,5,4,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,8.892074166999919,569,124,693
nvbench2:dev:17,gemma3:27b,staged,line,5,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,34.297068625000065,512,621,1133
nvbench2:dev:22,gemma3:27b,staged,boxplot,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25.81102400000009,482,456,938
nvbench2:dev:23,gemma3:27b,staged,point,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27.039957917000038,483,485,968
nvbench2:dev:25,gemma3:27b,staged,rect,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,31.07037175000005,483,564,1047
nvbench2:dev:33,gemma3:27b,staged,arc,4,1,0.0,0.0,0.0,0.25,0.0,0,0,0,1,0,30.59487316600007,491,554,1045
nvbench2:dev:34,gemma3:27b,staged,point,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,25.858407541000133,400,480,880
nvbench2:dev:35,gemma3:27b,staged,bar+line+point+rect,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,27.761964749999834,403,521,924
nvbench2:dev:39,gemma3:27b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,30.961433166999996,508,582,1090
nvbench2:dev:40,gemma3:27b,staged,rect,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,28.002164374999893,494,526,1020
nvbench2:dev:41,gemma3:27b,staged,arc,3,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24.390448084000127,501,455,956
nvbench2:dev:48,gemma3:27b,staged,arc,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,23.734339332999753,424,448,872
nvbench2:dev:49,gemma3:27b,staged,line,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,24.721765084000253,422,472,894
nvbench2:dev:51,gemma3:27b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31.39956195900004,432,597,1029
nvbench2:dev:54,gemma3:27b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.0,0,0,0,1,0,30.744990916000006,442,580,1022
nvbench2:dev:57,gemma3:27b,staged,rect,3,1,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,27.703416874999675,440,527,967
nvbench2:dev:61,gemma3:27b,staged,arc,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,25.03057358299975,475,470,945
nvbench2:dev:63,gemma3:27b,staged,arc,5,3,0.0,0.0,0.0,0.4,0.4,0,0,0,2,2,31.517731041999923,472,600,1072
nvbench2:dev:68,gemma3:27b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,35.896655250000094,495,687,1182
nvbench2:dev:72,gemma3:27b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30.739190208999844,607,563,1170
nvbench2:dev:73,gemma3:27b,staged,arc,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,28.68022320900036,599,521,1120
nvbench2:dev:76,gemma3:27b,staged,bar,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,31.627594374999717,611,572,1183
nvbench2:dev:83,gemma3:27b,staged,arc,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26.03342320899992,534,455,989
nvbench2:dev:84,gemma3:27b,staged,rect,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,30.01743754099971,534,543,1077
nvbench2:dev:89,gemma3:27b,staged,arc,3,2,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0,0,0,1,1,33.854974958000184,533,625,1158
nvbench2:dev:92,gemma3:27b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,30.35114891699959,541,543,1084
nvbench2:dev:97,gemma3:27b,staged,line,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,29.94119591699973,446,554,1000
nvbench2:dev:103,gemma3:27b,staged,boxplot,4,1,0.25,0.25,0.25,0.25,0.25,1,1,1,1,1,26.151422082999943,448,480,928
nvbench2:dev:105,gemma3:27b,staged,arc,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26.809138083000107,449,495,944
nvbench2:dev:108,gemma3:27b,staged,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25.66036933300029,448,472,920
nvbench2:dev:112,gemma3:27b,staged,boxplot,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30.56970441700014,499,565,1064
nvbench2:dev:114,gemma3:27b,staged,line,2,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,45.31695350000018,505,866,1371
nvbench2:dev:116,gemma3:27b,staged,arc,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,28.92707016600025,503,545,1048
nvbench2:dev:118,gemma3:27b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,26.076484791999974,490,484,974
nvbench2:dev:127,gemma3:27b,staged,arc,2,2,1.0,1.0,1.0,1.0,1.0,2,2,2,2,2,30.272654625000087,522,575,1097
nvbench2:dev:136,gemma3:27b,staged,boxplot,2,1,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,26.524232457999915,421,506,927
nvbench2:dev:138,gemma3:27b,staged,bar,3,1,0.0,0.0,0.0,0.3333333333333333,0.0,0,0,0,1,0,27.359226500000204,402,532,934
nvbench2:dev:139,gemma3:27b,staged,line,4,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25.818041207999613,398,497,895
nvbench2:dev:143,gemma3:27b,staged,rect,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,29.97368462500026,455,582,1037
nvbench2:dev:144,gemma3:27b,staged,bar,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,24.011682042000302,457,458,915
nvbench2:dev:149,gemma3:27b,staged,point,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,25.902373291999993,512,486,998
nvbench2:dev:157,gemma3:27b,staged,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,24.052889125000092,507,453,960
nvbench2:dev:158,gemma3:27b,staged,point,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,28.560442041999977,520,544,1064
nvbench2:dev:165,gemma3:27b,staged,line,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,35.84816062500022,476,695,1171
nvbench2:dev:167,gemma3:27b,staged,bar,5,1,0.0,0.0,0.0,0.2,0.0,0,0,0,1,0,28.653598458000033,430,547,977
nvbench2:dev:176,gemma3:27b,staged,line,5,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,26.175344916000086,428,496,924
nvbench2:dev:182,gemma3:27b,staged,rect,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,40.94340841699977,529,785,1314
nvbench2:dev:188,gemma3:27b,staged,rect,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,1,1,1,1,31.585365666000143,422,599,1021
nvbench2:dev:191,gemma3:27b,staged,rect,2,1,0.0,0.0,0.0,0.5,0.5,0,0,0,1,1,28.66594570799998,421,539,960
nvbench2:dev:203,gemma3:27b,staged,bar+line,4,2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,30.94460195800002,532,565,1097
nvbench2:dev:214,gemma3:27b,staged,rect,5,1,0.2,0.2,0.2,0.2,0.2,1,1,1,1,1,27.805360042000302,509,510,1019
