record_id,model,variant,gold_family,pool_size,pool_oracle,rrf_hit@1,rrf_hit@5,llm_hit@1,llm_hit@5,rrf_top1_graded,llm_top1_graded,parse_success,prefix_complete,returned_count,target_count,self_source_any,self_source_exclusive,source_gemma,source_llama,source_mistral,source_qwen,elapsed_seconds,llm_minus_rrf_hit1
nvbench2:dev:255,qwen3:14b,leave_self_out,bar,1,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.732255374999994,0.0
nvbench2:dev:256,qwen3:14b,leave_self_out,rect,12,0.0,0.0,0.0,0.0,0.0,0.8,0.6266666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.004341249999996,0.0
nvbench2:dev:259,qwen3:14b,leave_self_out,point,14,0.0,0.0,0.0,0.0,0.0,0.8400000000000001,0.8400000000000001,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.7336190000000045,0.0
nvbench2:dev:278,qwen3:14b,leave_self_out,arc,8,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.015650375000007,-1.0
nvbench2:dev:283,qwen3:14b,leave_self_out,rect,6,0.0,0.0,0.0,0.0,0.0,0.24000000000000005,0.24000000000000005,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.523504958999993,0.0
nvbench2:dev:286,qwen3:14b,leave_self_out,bar,5,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.189362625000001,0.0
nvbench2:dev:292,qwen3:14b,leave_self_out,rect,4,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.7333333333333333,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,2.299779000000001,0.0
nvbench2:dev:296,qwen3:14b,leave_self_out,bar,11,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.130039624999995,0.0
nvbench2:dev:298,qwen3:14b,leave_self_out,bar,3,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.79563675,0.0
nvbench2:dev:300,qwen3:14b,leave_self_out,arc,10,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.5408344170000134,1.0
nvbench2:dev:302,qwen3:14b,leave_self_out,rect,11,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.448999208999993,0.0
nvbench2:dev:307,qwen3:14b,leave_self_out,rect,2,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.4454132080000193,0.0
nvbench2:dev:314,qwen3:14b,leave_self_out,arc,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.234951792000004,0.0
nvbench2:dev:315,qwen3:14b,leave_self_out,bar,8,1.0,1.0,1.0,0.0,1.0,1.0,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1262554589999922,-1.0
nvbench2:dev:317,qwen3:14b,leave_self_out,rect,7,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.5333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.086460625000001,0.0
nvbench2:dev:319,qwen3:14b,leave_self_out,boxplot,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.4612196669999946,0.0
nvbench2:dev:326,qwen3:14b,leave_self_out,rect,8,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.93004375000001,0.0
nvbench2:dev:327,qwen3:14b,leave_self_out,boxplot,7,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.6825296670000114,0.0
nvbench2:dev:331,qwen3:14b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.0763096249999933,0.0
nvbench2:dev:332,qwen3:14b,leave_self_out,arc,7,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7570312919999935,0.0
nvbench2:dev:336,qwen3:14b,leave_self_out,arc,4,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.6640404999999987,1.0
nvbench2:dev:338,qwen3:14b,leave_self_out,rect,5,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.7344299590000105,0.0
nvbench2:dev:340,qwen3:14b,leave_self_out,rect,9,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.048035208000016,0.0
nvbench2:dev:346,qwen3:14b,leave_self_out,bar+line+rect,9,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.16,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.400650249999984,0.0
nvbench2:dev:358,qwen3:14b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.5333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.17623875000001,0.0
nvbench2:dev:362,qwen3:14b,leave_self_out,rect,4,0.0,0.0,0.0,0.0,0.0,0.16,0.4,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.5292693750000126,0.0
nvbench2:dev:367,qwen3:14b,leave_self_out,bar,10,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.2314327090000177,0.0
nvbench2:dev:381,qwen3:14b,leave_self_out,rect,10,1.0,0.0,1.0,0.0,1.0,0.8333333333333333,0.6666666666666667,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.3683383750000075,0.0
nvbench2:dev:383,qwen3:14b,leave_self_out,rect,12,1.0,0.0,1.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.059531749999991,0.0
nvbench2:dev:384,qwen3:14b,leave_self_out,bar,8,0.0,0.0,0.0,0.0,0.0,0.6799999999999999,0.7,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1828794579999737,0.0
nvbench2:dev:388,qwen3:14b,leave_self_out,rect,2,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.6666666666666667,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.1655395000000226,0.0
nvbench2:dev:394,qwen3:14b,leave_self_out,arc,3,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.1575021660000004,0.0
nvbench2:dev:398,qwen3:14b,leave_self_out,line,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.506081375000008,0.0
nvbench2:dev:403,qwen3:14b,leave_self_out,point,10,0.0,0.0,0.0,0.0,0.0,0.4,0.8,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.256302957999992,0.0
nvbench2:dev:405,qwen3:14b,leave_self_out,bar,11,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9933943750000083,-1.0
nvbench2:dev:421,qwen3:14b,leave_self_out,arc,8,0.0,0.0,0.0,0.0,0.0,0.8,0.7,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.308069541000009,0.0
nvbench2:dev:422,qwen3:14b,leave_self_out,arc,1,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.4362435829999924,0.0
nvbench2:dev:436,qwen3:14b,leave_self_out,point,6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.075061249999976,0.0
nvbench2:dev:444,qwen3:14b,leave_self_out,point,6,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.9509926249999978,0.0
nvbench2:dev:445,qwen3:14b,leave_self_out,boxplot,2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.0,1.0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.316471459000013,0.0
nvbench2:dev:455,qwen3:14b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.106745332999992,0.0
nvbench2:dev:457,qwen3:14b,leave_self_out,arc,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.4346054170000002,-1.0
nvbench2:dev:462,qwen3:14b,leave_self_out,bar,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0339628329999755,0.0
nvbench2:dev:463,qwen3:14b,leave_self_out,bar+line+point,11,0.0,0.0,0.0,0.0,0.0,0.6533333333333333,0.6533333333333333,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,3.0468099999999936,0.0
nvbench2:dev:465,qwen3:14b,leave_self_out,arc,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.585905916999991,0.0
nvbench2:dev:470,qwen3:14b,leave_self_out,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.6346079999999859,0.0
nvbench2:dev:475,qwen3:14b,leave_self_out,bar+line,16,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,0.5599999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.3825373749999983,0.0
nvbench2:dev:485,qwen3:14b,leave_self_out,bar,8,0.0,0.0,0.0,0.0,0.0,0.6,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,1.0,0.0,0.0,1.765400542000009,0.0
nvbench2:dev:492,qwen3:14b,leave_self_out,arc,12,0.0,0.0,0.0,0.0,0.0,1.0,0.7,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.2710843749999867,0.0
nvbench2:dev:495,qwen3:14b,leave_self_out,boxplot,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.6821558750000065,0.0
nvbench2:dev:498,qwen3:14b,leave_self_out,arc,3,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.2388697079999815,0.0
nvbench2:dev:499,qwen3:14b,leave_self_out,line,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.3151828329999944,0.0
nvbench2:dev:507,qwen3:14b,leave_self_out,rect,9,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.446504540999996,0.0
nvbench2:dev:508,qwen3:14b,leave_self_out,arc,6,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.6937664159999883,1.0
nvbench2:dev:515,qwen3:14b,leave_self_out,line,6,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.6631989170000168,0.0
nvbench2:dev:531,qwen3:14b,leave_self_out,bar,7,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.8848862499999939,0.0
nvbench2:dev:538,qwen3:14b,leave_self_out,arc,7,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.4659933330000001,0.0
nvbench2:dev:540,qwen3:14b,leave_self_out,bar,5,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5657578750000027,0.0
nvbench2:dev:551,qwen3:14b,leave_self_out,line,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,1.19226070900001,0.0
nvbench2:dev:554,qwen3:14b,leave_self_out,point,10,1.0,0.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.0546943329999863,1.0
nvbench2:dev:562,qwen3:14b,leave_self_out,bar,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,1.7885238339999887,0.0
nvbench2:dev:568,qwen3:14b,leave_self_out,line,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.4042155829999956,0.0
nvbench2:dev:571,qwen3:14b,leave_self_out,rect,4,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.5333333333333333,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.632781332999997,0.0
nvbench2:dev:572,qwen3:14b,leave_self_out,bar,4,1.0,0.0,1.0,0.0,1.0,0.9333333333333332,0.9333333333333332,1.0,1.0,4,4,0.0,0.0,1.0,0.0,1.0,0.0,1.3989078339999992,0.0
nvbench2:dev:573,qwen3:14b,leave_self_out,point,10,0.0,0.0,0.0,0.0,0.0,0.36,0.36,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.1226656249999962,0.0
nvbench2:dev:603,qwen3:14b,leave_self_out,rect,5,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.5266156659999979,0.0
nvbench2:dev:605,qwen3:14b,leave_self_out,line,5,1.0,0.0,1.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.52235512499999,1.0
nvbench2:dev:606,qwen3:14b,leave_self_out,bar,3,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.3464067909999926,0.0
nvbench2:dev:612,qwen3:14b,leave_self_out,arc,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.9265804579999894,-1.0
nvbench2:dev:614,qwen3:14b,leave_self_out,bar,11,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.551158708999992,0.0
nvbench2:dev:628,qwen3:14b,leave_self_out,rect,5,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4666666666666667,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.4935637080000106,0.0
nvbench2:dev:641,qwen3:14b,leave_self_out,rect,5,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.4835649999999987,0.0
nvbench2:dev:642,qwen3:14b,leave_self_out,line,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:644,qwen3:14b,leave_self_out,bar+line,11,0.0,0.0,0.0,0.0,0.0,0.64,0.7333333333333333,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.6963246660000095,0.0
nvbench2:dev:647,qwen3:14b,leave_self_out,bar,11,1.0,0.0,1.0,0.0,1.0,0.9199999999999999,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.419374417,0.0
nvbench2:dev:651,qwen3:14b,leave_self_out,bar,12,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.3876078749999863,0.0
nvbench2:dev:655,qwen3:14b,leave_self_out,line,15,0.0,0.0,0.0,0.0,0.0,0.3,0.2,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,3.4467029589999925,0.0
nvbench2:dev:666,qwen3:14b,leave_self_out,line,10,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.9333333333333332,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.209830167000007,0.0
nvbench2:dev:672,qwen3:14b,leave_self_out,bar,9,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.873336375000008,-1.0
nvbench2:dev:675,qwen3:14b,leave_self_out,bar,10,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.0142420839999886,1.0
nvbench2:dev:681,qwen3:14b,leave_self_out,bar,9,0.0,0.0,0.0,0.0,0.0,0.64,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.1480461669999613,0.0
nvbench2:dev:683,qwen3:14b,leave_self_out,bar,2,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.4261096669999915,0.0
nvbench2:dev:684,qwen3:14b,leave_self_out,bar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nvbench2:dev:713,qwen3:14b,leave_self_out,bar,4,1.0,0.0,1.0,1.0,1.0,0.16,1.0,1.0,1.0,4,4,0.0,0.0,1.0,0.0,0.0,0.0,1.5455514999999878,1.0
nvbench2:dev:715,qwen3:14b,leave_self_out,point,10,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,1.0,5,5,0.0,0.0,1.0,0.0,1.0,0.0,2.5294192080000357,0.0
nvbench2:dev:716,qwen3:14b,leave_self_out,boxplot,12,1.0,1.0,1.0,0.0,1.0,1.0,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.24708558399999,-1.0
nvbench2:dev:717,qwen3:14b,leave_self_out,boxplot,3,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.44000000000000006,1.0,1.0,3,3,0.0,0.0,0.0,1.0,0.0,0.0,1.7066772079999737,0.0
nvbench2:dev:718,qwen3:14b,leave_self_out,boxplot,9,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.198070541999982,0.0
nvbench2:dev:719,qwen3:14b,leave_self_out,arc,3,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,3,3,0.0,0.0,1.0,0.0,0.0,0.0,1.7870225000000346,0.0
nvbench2:dev:721,qwen3:14b,leave_self_out,boxplot,7,1.0,0.0,1.0,1.0,1.0,0.3,1.0,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,2.1187980419999803,1.0
nvbench2:dev:723,qwen3:14b,leave_self_out,boxplot,4,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,1.0,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.6434490409999967,0.0
nvbench2:dev:725,qwen3:14b,leave_self_out,boxplot,6,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,1.0,5,5,0.0,0.0,1.0,0.0,0.0,0.0,1.99646841699996,0.0
nvbench2:dev:732,qwen3:14b,leave_self_out,bar+line+rect,12,1.0,0.0,1.0,0.0,0.0,0.52,0.52,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,2.7384624999999687,0.0
nvbench2:dev:733,qwen3:14b,leave_self_out,bar+line+rect,19,0.0,0.0,0.0,0.0,0.0,0.9199999999999999,0.9199999999999999,1.0,1.0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,3.4093464160000053,0.0
